model,data_regime,epoch,layer,grad_norm
inception_v3,20%,1,Mixed_6c.branch7x7dbl_4.conv.weight,0.7513301372528076
inception_v3,20%,1,Mixed_6c.branch7x7dbl_4.bn.weight,0.045916542410850525
inception_v3,20%,1,Mixed_6c.branch7x7dbl_4.bn.bias,0.02914518490433693
inception_v3,20%,1,Mixed_6c.branch7x7dbl_5.conv.weight,0.8692570924758911
inception_v3,20%,1,Mixed_6c.branch7x7dbl_5.bn.weight,0.08440279215574265
inception_v3,20%,1,Mixed_6c.branch7x7dbl_5.bn.bias,0.04143335670232773
inception_v3,20%,1,Mixed_6c.branch_pool.conv.weight,1.2119606733322144
inception_v3,20%,1,Mixed_6c.branch_pool.bn.weight,0.08381200581789017
inception_v3,20%,1,Mixed_6c.branch_pool.bn.bias,0.057949889451265335
inception_v3,20%,1,Mixed_6d.branch1x1.conv.weight,1.4676495790481567
inception_v3,20%,1,Mixed_6d.branch1x1.bn.weight,0.10316745936870575
inception_v3,20%,1,Mixed_6d.branch1x1.bn.bias,0.07311918586492538
inception_v3,20%,1,Mixed_6d.branch7x7_1.conv.weight,1.0950082540512085
inception_v3,20%,1,Mixed_6d.branch7x7_1.bn.weight,0.06728476285934448
inception_v3,20%,1,Mixed_6d.branch7x7_1.bn.bias,0.04802364856004715
inception_v3,20%,1,Mixed_6d.branch7x7_2.conv.weight,0.9787710309028625
inception_v3,20%,1,Mixed_6d.branch7x7_2.bn.weight,0.06262996047735214
inception_v3,20%,1,Mixed_6d.branch7x7_2.bn.bias,0.04267199710011482
inception_v3,20%,1,Mixed_6d.branch7x7_3.conv.weight,1.1018584966659546
inception_v3,20%,1,Mixed_6d.branch7x7_3.bn.weight,0.07332416623830795
inception_v3,20%,1,Mixed_6d.branch7x7_3.bn.bias,0.04447435587644577
inception_v3,20%,1,Mixed_6d.branch7x7dbl_1.conv.weight,0.7279790043830872
inception_v3,20%,1,Mixed_6d.branch7x7dbl_1.bn.weight,0.05852310732007027
inception_v3,20%,1,Mixed_6d.branch7x7dbl_1.bn.bias,0.03684830293059349
inception_v3,20%,1,Mixed_6d.branch7x7dbl_2.conv.weight,0.6613818407058716
inception_v3,20%,1,Mixed_6d.branch7x7dbl_2.bn.weight,0.04544537514448166
inception_v3,20%,1,Mixed_6d.branch7x7dbl_2.bn.bias,0.03191003203392029
inception_v3,20%,1,Mixed_6d.branch7x7dbl_3.conv.weight,0.7527921795845032
inception_v3,20%,1,Mixed_6d.branch7x7dbl_3.bn.weight,0.05584375932812691
inception_v3,20%,1,Mixed_6d.branch7x7dbl_3.bn.bias,0.03504136577248573
inception_v3,20%,1,Mixed_6d.branch7x7dbl_4.conv.weight,1.0369091033935547
inception_v3,20%,1,Mixed_6d.branch7x7dbl_4.bn.weight,0.09231285750865936
inception_v3,20%,1,Mixed_6d.branch7x7dbl_4.bn.bias,0.04754900559782982
inception_v3,20%,1,Mixed_6d.branch7x7dbl_5.conv.weight,1.573742151260376
inception_v3,20%,1,Mixed_6d.branch7x7dbl_5.bn.weight,0.07893957942724228
inception_v3,20%,1,Mixed_6d.branch7x7dbl_5.bn.bias,0.04759948328137398
inception_v3,20%,1,Mixed_6d.branch_pool.conv.weight,1.4022997617721558
inception_v3,20%,1,Mixed_6d.branch_pool.bn.weight,0.10292922705411911
inception_v3,20%,1,Mixed_6d.branch_pool.bn.bias,0.06599684804677963
inception_v3,20%,1,Mixed_6e.branch1x1.conv.weight,1.4875741004943848
inception_v3,20%,1,Mixed_6e.branch1x1.bn.weight,0.1253359168767929
inception_v3,20%,1,Mixed_6e.branch1x1.bn.bias,0.06266774982213974
inception_v3,20%,1,Mixed_6e.branch7x7_1.conv.weight,1.1764085292816162
inception_v3,20%,1,Mixed_6e.branch7x7_1.bn.weight,0.10680454969406128
inception_v3,20%,1,Mixed_6e.branch7x7_1.bn.bias,0.06482715904712677
inception_v3,20%,1,Mixed_6e.branch7x7_2.conv.weight,0.806033730506897
inception_v3,20%,1,Mixed_6e.branch7x7_2.bn.weight,0.054527897387742996
inception_v3,20%,1,Mixed_6e.branch7x7_2.bn.bias,0.03564758971333504
inception_v3,20%,1,Mixed_6e.branch7x7_3.conv.weight,0.8536455035209656
inception_v3,20%,1,Mixed_6e.branch7x7_3.bn.weight,0.08654830604791641
inception_v3,20%,1,Mixed_6e.branch7x7_3.bn.bias,0.05009148269891739
inception_v3,20%,1,Mixed_6e.branch7x7dbl_1.conv.weight,0.8813070058822632
inception_v3,20%,1,Mixed_6e.branch7x7dbl_1.bn.weight,0.05853888392448425
inception_v3,20%,1,Mixed_6e.branch7x7dbl_1.bn.bias,0.03838280960917473
inception_v3,20%,1,Mixed_6e.branch7x7dbl_2.conv.weight,0.7697083950042725
inception_v3,20%,1,Mixed_6e.branch7x7dbl_2.bn.weight,0.04999567195773125
inception_v3,20%,1,Mixed_6e.branch7x7dbl_2.bn.bias,0.032412998378276825
inception_v3,20%,1,Mixed_6e.branch7x7dbl_3.conv.weight,0.6342796087265015
inception_v3,20%,1,Mixed_6e.branch7x7dbl_3.bn.weight,0.0488816536962986
inception_v3,20%,1,Mixed_6e.branch7x7dbl_3.bn.bias,0.03103059157729149
inception_v3,20%,1,Mixed_6e.branch7x7dbl_4.conv.weight,0.6707779765129089
inception_v3,20%,1,Mixed_6e.branch7x7dbl_4.bn.weight,0.05218137800693512
inception_v3,20%,1,Mixed_6e.branch7x7dbl_4.bn.bias,0.03583525866270065
inception_v3,20%,1,Mixed_6e.branch7x7dbl_5.conv.weight,0.582129955291748
inception_v3,20%,1,Mixed_6e.branch7x7dbl_5.bn.weight,0.07212550193071365
inception_v3,20%,1,Mixed_6e.branch7x7dbl_5.bn.bias,0.04181528091430664
inception_v3,20%,1,Mixed_6e.branch_pool.conv.weight,1.3912243843078613
inception_v3,20%,1,Mixed_6e.branch_pool.bn.weight,0.12912195920944214
inception_v3,20%,1,Mixed_6e.branch_pool.bn.bias,0.0644695982336998
inception_v3,20%,1,Mixed_7a.branch3x3_1.conv.weight,0.9022002220153809
inception_v3,20%,1,Mixed_7a.branch3x3_1.bn.weight,0.05104418843984604
inception_v3,20%,1,Mixed_7a.branch3x3_1.bn.bias,0.03305800259113312
inception_v3,20%,1,Mixed_7a.branch3x3_2.conv.weight,0.7928650379180908
inception_v3,20%,1,Mixed_7a.branch3x3_2.bn.weight,0.0459212064743042
inception_v3,20%,1,Mixed_7a.branch3x3_2.bn.bias,0.027319181710481644
inception_v3,20%,1,Mixed_7a.branch7x7x3_1.conv.weight,1.0331690311431885
inception_v3,20%,1,Mixed_7a.branch7x7x3_1.bn.weight,0.038969166576862335
inception_v3,20%,1,Mixed_7a.branch7x7x3_1.bn.bias,0.025563012808561325
inception_v3,20%,1,Mixed_7a.branch7x7x3_2.conv.weight,0.624720573425293
inception_v3,20%,1,Mixed_7a.branch7x7x3_2.bn.weight,0.0277179516851902
inception_v3,20%,1,Mixed_7a.branch7x7x3_2.bn.bias,0.018782341852784157
inception_v3,20%,1,Mixed_7a.branch7x7x3_3.conv.weight,0.5561541318893433
inception_v3,20%,1,Mixed_7a.branch7x7x3_3.bn.weight,0.03289446234703064
inception_v3,20%,1,Mixed_7a.branch7x7x3_3.bn.bias,0.021077865734696388
inception_v3,20%,1,Mixed_7a.branch7x7x3_4.conv.weight,0.5526282787322998
inception_v3,20%,1,Mixed_7a.branch7x7x3_4.bn.weight,0.03247351944446564
inception_v3,20%,1,Mixed_7a.branch7x7x3_4.bn.bias,0.026479436084628105
inception_v3,20%,1,Mixed_7b.branch1x1.conv.weight,1.1968022584915161
inception_v3,20%,1,Mixed_7b.branch1x1.bn.weight,0.08538036793470383
inception_v3,20%,1,Mixed_7b.branch1x1.bn.bias,0.05440584570169449
inception_v3,20%,1,Mixed_7b.branch3x3_1.conv.weight,1.6934504508972168
inception_v3,20%,1,Mixed_7b.branch3x3_1.bn.weight,0.11030854284763336
inception_v3,20%,1,Mixed_7b.branch3x3_1.bn.bias,0.0695832371711731
inception_v3,20%,1,Mixed_7b.branch3x3_2a.conv.weight,1.0676385164260864
inception_v3,20%,1,Mixed_7b.branch3x3_2a.bn.weight,0.09909539669752121
inception_v3,20%,1,Mixed_7b.branch3x3_2a.bn.bias,0.05165354907512665
inception_v3,20%,1,Mixed_7b.branch3x3_2b.conv.weight,1.070125699043274
inception_v3,20%,1,Mixed_7b.branch3x3_2b.bn.weight,0.0889156386256218
inception_v3,20%,1,Mixed_7b.branch3x3_2b.bn.bias,0.048378754407167435
inception_v3,20%,1,Mixed_7b.branch3x3dbl_1.conv.weight,0.4626912772655487
inception_v3,20%,1,Mixed_7b.branch3x3dbl_1.bn.weight,0.023842135444283485
inception_v3,20%,1,Mixed_7b.branch3x3dbl_1.bn.bias,0.015543226152658463
inception_v3,20%,1,Mixed_7b.branch3x3dbl_2.conv.weight,0.3723801374435425
inception_v3,20%,1,Mixed_7b.branch3x3dbl_2.bn.weight,0.023100469261407852
inception_v3,20%,1,Mixed_7b.branch3x3dbl_2.bn.bias,0.013336186297237873
inception_v3,20%,1,Mixed_7b.branch3x3dbl_3a.conv.weight,0.46211057901382446
inception_v3,20%,1,Mixed_7b.branch3x3dbl_3a.bn.weight,0.033556535840034485
inception_v3,20%,1,Mixed_7b.branch3x3dbl_3a.bn.bias,0.0153928492218256
inception_v3,20%,1,Mixed_7b.branch3x3dbl_3b.conv.weight,0.4024786055088043
inception_v3,20%,1,Mixed_7b.branch3x3dbl_3b.bn.weight,0.03163684904575348
inception_v3,20%,1,Mixed_7b.branch3x3dbl_3b.bn.bias,0.016738491132855415
inception_v3,20%,1,Mixed_7b.branch_pool.conv.weight,1.2725342512130737
inception_v3,20%,1,Mixed_7b.branch_pool.bn.weight,0.12522706389427185
inception_v3,20%,1,Mixed_7b.branch_pool.bn.bias,0.07384685426950455
inception_v3,20%,1,Mixed_7c.branch1x1.conv.weight,2.054673433303833
inception_v3,20%,1,Mixed_7c.branch1x1.bn.weight,0.10653064399957657
inception_v3,20%,1,Mixed_7c.branch1x1.bn.bias,0.1422281414270401
inception_v3,20%,1,Mixed_7c.branch3x3_1.conv.weight,1.5049781799316406
inception_v3,20%,1,Mixed_7c.branch3x3_1.bn.weight,0.11976192146539688
inception_v3,20%,1,Mixed_7c.branch3x3_1.bn.bias,0.06990326941013336
inception_v3,20%,1,Mixed_7c.branch3x3_2a.conv.weight,0.8508187532424927
inception_v3,20%,1,Mixed_7c.branch3x3_2a.bn.weight,0.05157851427793503
inception_v3,20%,1,Mixed_7c.branch3x3_2a.bn.bias,0.15831075608730316
inception_v3,20%,1,Mixed_7c.branch3x3_2b.conv.weight,1.0247670412063599
inception_v3,20%,1,Mixed_7c.branch3x3_2b.bn.weight,0.06014314666390419
inception_v3,20%,1,Mixed_7c.branch3x3_2b.bn.bias,0.2058805525302887
inception_v3,20%,1,Mixed_7c.branch3x3dbl_1.conv.weight,0.4548322558403015
inception_v3,20%,1,Mixed_7c.branch3x3dbl_1.bn.weight,0.026075107976794243
inception_v3,20%,1,Mixed_7c.branch3x3dbl_1.bn.bias,0.028386985883116722
inception_v3,20%,1,Mixed_7c.branch3x3dbl_2.conv.weight,0.23627975583076477
inception_v3,20%,1,Mixed_7c.branch3x3dbl_2.bn.weight,0.022795837372541428
inception_v3,20%,1,Mixed_7c.branch3x3dbl_2.bn.bias,0.039311256259679794
inception_v3,20%,1,Mixed_7c.branch3x3dbl_3a.conv.weight,0.2998237609863281
inception_v3,20%,1,Mixed_7c.branch3x3dbl_3a.bn.weight,0.05627349019050598
inception_v3,20%,1,Mixed_7c.branch3x3dbl_3a.bn.bias,0.1963997781276703
inception_v3,20%,1,Mixed_7c.branch3x3dbl_3b.conv.weight,0.25951504707336426
inception_v3,20%,1,Mixed_7c.branch3x3dbl_3b.bn.weight,0.05575241148471832
inception_v3,20%,1,Mixed_7c.branch3x3dbl_3b.bn.bias,0.20747914910316467
inception_v3,20%,1,Mixed_7c.branch_pool.conv.weight,1.8706824779510498
inception_v3,20%,1,Mixed_7c.branch_pool.bn.weight,0.09376382827758789
inception_v3,20%,1,Mixed_7c.branch_pool.bn.bias,0.13466958701610565
inception_v3,20%,1,fc.weight,1.4904693365097046
inception_v3,20%,1,fc.bias,0.16539043188095093
inception_v3,20%,2,Conv2d_1a_3x3.conv.weight,0.7218242883682251
inception_v3,20%,2,Conv2d_1a_3x3.bn.weight,0.06057204678654671
inception_v3,20%,2,Conv2d_1a_3x3.bn.bias,0.04913101717829704
inception_v3,20%,2,Conv2d_2a_3x3.conv.weight,0.8675758838653564
inception_v3,20%,2,Conv2d_2a_3x3.bn.weight,0.0845375582575798
inception_v3,20%,2,Conv2d_2a_3x3.bn.bias,0.09482712298631668
inception_v3,20%,2,Conv2d_2b_3x3.conv.weight,0.8765483498573303
inception_v3,20%,2,Conv2d_2b_3x3.bn.weight,0.08918716013431549
inception_v3,20%,2,Conv2d_2b_3x3.bn.bias,0.034857749938964844
inception_v3,20%,2,Conv2d_3b_1x1.conv.weight,0.6263129711151123
inception_v3,20%,2,Conv2d_3b_1x1.bn.weight,0.0948568657040596
inception_v3,20%,2,Conv2d_3b_1x1.bn.bias,0.0631958618760109
inception_v3,20%,2,Conv2d_4a_3x3.conv.weight,0.9296745657920837
inception_v3,20%,2,Conv2d_4a_3x3.bn.weight,0.07727984338998795
inception_v3,20%,2,Conv2d_4a_3x3.bn.bias,0.023736365139484406
inception_v3,20%,2,Mixed_5b.branch1x1.conv.weight,0.5284324884414673
inception_v3,20%,2,Mixed_5b.branch1x1.bn.weight,0.07126078009605408
inception_v3,20%,2,Mixed_5b.branch1x1.bn.bias,0.021038267761468887
inception_v3,20%,2,Mixed_5b.branch5x5_1.conv.weight,0.3230786919593811
inception_v3,20%,2,Mixed_5b.branch5x5_1.bn.weight,0.027988752350211143
inception_v3,20%,2,Mixed_5b.branch5x5_1.bn.bias,0.01470528356730938
inception_v3,20%,2,Mixed_5b.branch5x5_2.conv.weight,0.49093636870384216
inception_v3,20%,2,Mixed_5b.branch5x5_2.bn.weight,0.037202343344688416
inception_v3,20%,2,Mixed_5b.branch5x5_2.bn.bias,0.024345066398382187
inception_v3,20%,2,Mixed_5b.branch3x3dbl_1.conv.weight,0.315291166305542
inception_v3,20%,2,Mixed_5b.branch3x3dbl_1.bn.weight,0.02774997614324093
inception_v3,20%,2,Mixed_5b.branch3x3dbl_1.bn.bias,0.015558850020170212
inception_v3,20%,2,Mixed_5b.branch3x3dbl_2.conv.weight,0.4276506304740906
inception_v3,20%,2,Mixed_5b.branch3x3dbl_2.bn.weight,0.03250352665781975
inception_v3,20%,2,Mixed_5b.branch3x3dbl_2.bn.bias,0.021352095529437065
inception_v3,20%,2,Mixed_5b.branch3x3dbl_3.conv.weight,0.44423139095306396
inception_v3,20%,2,Mixed_5b.branch3x3dbl_3.bn.weight,0.038736727088689804
inception_v3,20%,2,Mixed_5b.branch3x3dbl_3.bn.bias,0.022809460759162903
inception_v3,20%,2,Mixed_5b.branch_pool.conv.weight,0.3481650650501251
inception_v3,20%,2,Mixed_5b.branch_pool.bn.weight,0.031055955216288567
inception_v3,20%,2,Mixed_5b.branch_pool.bn.bias,0.02440444752573967
inception_v3,20%,2,Mixed_5c.branch1x1.conv.weight,0.6267726421356201
inception_v3,20%,2,Mixed_5c.branch1x1.bn.weight,0.0696338415145874
inception_v3,20%,2,Mixed_5c.branch1x1.bn.bias,0.03125644847750664
inception_v3,20%,2,Mixed_5c.branch5x5_1.conv.weight,0.44244080781936646
inception_v3,20%,2,Mixed_5c.branch5x5_1.bn.weight,0.03948105499148369
inception_v3,20%,2,Mixed_5c.branch5x5_1.bn.bias,0.027055887505412102
inception_v3,20%,2,Mixed_5c.branch5x5_2.conv.weight,0.4907657504081726
inception_v3,20%,2,Mixed_5c.branch5x5_2.bn.weight,0.04114336147904396
inception_v3,20%,2,Mixed_5c.branch5x5_2.bn.bias,0.03187015652656555
inception_v3,20%,2,Mixed_5c.branch3x3dbl_1.conv.weight,0.3802514970302582
inception_v3,20%,2,Mixed_5c.branch3x3dbl_1.bn.weight,0.031139593571424484
inception_v3,20%,2,Mixed_5c.branch3x3dbl_1.bn.bias,0.014546296559274197
inception_v3,20%,2,Mixed_5c.branch3x3dbl_2.conv.weight,0.42271703481674194
inception_v3,20%,2,Mixed_5c.branch3x3dbl_2.bn.weight,0.032875340431928635
inception_v3,20%,2,Mixed_5c.branch3x3dbl_2.bn.bias,0.021598683670163155
inception_v3,20%,2,Mixed_5c.branch3x3dbl_3.conv.weight,0.46906226873397827
inception_v3,20%,2,Mixed_5c.branch3x3dbl_3.bn.weight,0.031346358358860016
inception_v3,20%,2,Mixed_5c.branch3x3dbl_3.bn.bias,0.021186163648962975
inception_v3,20%,2,Mixed_5c.branch_pool.conv.weight,0.467263400554657
inception_v3,20%,2,Mixed_5c.branch_pool.bn.weight,0.042575884610414505
inception_v3,20%,2,Mixed_5c.branch_pool.bn.bias,0.029251618310809135
inception_v3,20%,2,Mixed_5d.branch1x1.conv.weight,0.5682934522628784
inception_v3,20%,2,Mixed_5d.branch1x1.bn.weight,0.05690578371286392
inception_v3,20%,2,Mixed_5d.branch1x1.bn.bias,0.02471298538148403
inception_v3,20%,2,Mixed_5d.branch5x5_1.conv.weight,0.46136680245399475
inception_v3,20%,2,Mixed_5d.branch5x5_1.bn.weight,0.038013506680727005
inception_v3,20%,2,Mixed_5d.branch5x5_1.bn.bias,0.021394766867160797
inception_v3,20%,2,Mixed_5d.branch5x5_2.conv.weight,0.47726869583129883
inception_v3,20%,2,Mixed_5d.branch5x5_2.bn.weight,0.03934488445520401
inception_v3,20%,2,Mixed_5d.branch5x5_2.bn.bias,0.014760737307369709
inception_v3,20%,2,Mixed_5d.branch3x3dbl_1.conv.weight,0.4009011387825012
inception_v3,20%,2,Mixed_5d.branch3x3dbl_1.bn.weight,0.032539598643779755
inception_v3,20%,2,Mixed_5d.branch3x3dbl_1.bn.bias,0.019052110612392426
inception_v3,20%,2,Mixed_5d.branch3x3dbl_2.conv.weight,0.4440271258354187
inception_v3,20%,2,Mixed_5d.branch3x3dbl_2.bn.weight,0.034352581948041916
inception_v3,20%,2,Mixed_5d.branch3x3dbl_2.bn.bias,0.025567274540662766
inception_v3,20%,2,Mixed_5d.branch3x3dbl_3.conv.weight,0.4099322259426117
inception_v3,20%,2,Mixed_5d.branch3x3dbl_3.bn.weight,0.033269692212343216
inception_v3,20%,2,Mixed_5d.branch3x3dbl_3.bn.bias,0.019213050603866577
inception_v3,20%,2,Mixed_5d.branch_pool.conv.weight,0.53076171875
inception_v3,20%,2,Mixed_5d.branch_pool.bn.weight,0.05844252556562424
inception_v3,20%,2,Mixed_5d.branch_pool.bn.bias,0.035378605127334595
inception_v3,20%,2,Mixed_6a.branch3x3.conv.weight,0.6300144791603088
inception_v3,20%,2,Mixed_6a.branch3x3.bn.weight,0.0397178940474987
inception_v3,20%,2,Mixed_6a.branch3x3.bn.bias,0.02669469080865383
inception_v3,20%,2,Mixed_6a.branch3x3dbl_1.conv.weight,0.3868109881877899
inception_v3,20%,2,Mixed_6a.branch3x3dbl_1.bn.weight,0.03034217283129692
inception_v3,20%,2,Mixed_6a.branch3x3dbl_1.bn.bias,0.01692795939743519
inception_v3,20%,2,Mixed_6a.branch3x3dbl_2.conv.weight,0.383014053106308
inception_v3,20%,2,Mixed_6a.branch3x3dbl_2.bn.weight,0.034923773258924484
inception_v3,20%,2,Mixed_6a.branch3x3dbl_2.bn.bias,0.019595051184296608
inception_v3,20%,2,Mixed_6a.branch3x3dbl_3.conv.weight,0.29664796590805054
inception_v3,20%,2,Mixed_6a.branch3x3dbl_3.bn.weight,0.021482661366462708
inception_v3,20%,2,Mixed_6a.branch3x3dbl_3.bn.bias,0.012691204436123371
inception_v3,20%,2,Mixed_6b.branch1x1.conv.weight,0.805951714515686
inception_v3,20%,2,Mixed_6b.branch1x1.bn.weight,0.05723731964826584
inception_v3,20%,2,Mixed_6b.branch1x1.bn.bias,0.03923967480659485
inception_v3,20%,2,Mixed_6b.branch7x7_1.conv.weight,0.4253922700881958
inception_v3,20%,2,Mixed_6b.branch7x7_1.bn.weight,0.0318472795188427
inception_v3,20%,2,Mixed_6b.branch7x7_1.bn.bias,0.02138468436896801
inception_v3,20%,2,Mixed_6b.branch7x7_2.conv.weight,0.4315548837184906
inception_v3,20%,2,Mixed_6b.branch7x7_2.bn.weight,0.029918985441327095
inception_v3,20%,2,Mixed_6b.branch7x7_2.bn.bias,0.019508272409439087
inception_v3,20%,2,Mixed_6b.branch7x7_3.conv.weight,0.5307379961013794
inception_v3,20%,2,Mixed_6b.branch7x7_3.bn.weight,0.03639593720436096
inception_v3,20%,2,Mixed_6b.branch7x7_3.bn.bias,0.024332955479621887
inception_v3,20%,2,Mixed_6b.branch7x7dbl_1.conv.weight,0.42818695306777954
inception_v3,20%,2,Mixed_6b.branch7x7dbl_1.bn.weight,0.026204194873571396
inception_v3,20%,2,Mixed_6b.branch7x7dbl_1.bn.bias,0.018893606960773468
inception_v3,20%,2,Mixed_6b.branch7x7dbl_2.conv.weight,0.3783079981803894
inception_v3,20%,2,Mixed_6b.branch7x7dbl_2.bn.weight,0.026859508827328682
inception_v3,20%,2,Mixed_6b.branch7x7dbl_2.bn.bias,0.017320875078439713
inception_v3,20%,2,Mixed_6b.branch7x7dbl_3.conv.weight,0.38772010803222656
inception_v3,20%,2,Mixed_6b.branch7x7dbl_3.bn.weight,0.027238521724939346
inception_v3,20%,2,Mixed_6b.branch7x7dbl_3.bn.bias,0.019476301968097687
inception_v3,20%,2,Mixed_6b.branch7x7dbl_4.conv.weight,0.40537843108177185
inception_v3,20%,2,Mixed_6b.branch7x7dbl_4.bn.weight,0.023866478353738785
inception_v3,20%,2,Mixed_6b.branch7x7dbl_4.bn.bias,0.01735125109553337
inception_v3,20%,2,Mixed_6b.branch7x7dbl_5.conv.weight,0.4602113664150238
inception_v3,20%,2,Mixed_6b.branch7x7dbl_5.bn.weight,0.03810080885887146
inception_v3,20%,2,Mixed_6b.branch7x7dbl_5.bn.bias,0.027279842644929886
inception_v3,20%,2,Mixed_6b.branch_pool.conv.weight,0.6275438070297241
inception_v3,20%,2,Mixed_6b.branch_pool.bn.weight,0.04671571031212807
inception_v3,20%,2,Mixed_6b.branch_pool.bn.bias,0.030658597126603127
inception_v3,20%,2,Mixed_6c.branch1x1.conv.weight,0.9082019329071045
inception_v3,20%,2,Mixed_6c.branch1x1.bn.weight,0.06540224701166153
inception_v3,20%,2,Mixed_6c.branch1x1.bn.bias,0.045662011951208115
inception_v3,20%,2,Mixed_6c.branch7x7_1.conv.weight,0.5354308485984802
inception_v3,20%,2,Mixed_6c.branch7x7_1.bn.weight,0.03552801534533501
inception_v3,20%,2,Mixed_6c.branch7x7_1.bn.bias,0.023278119042515755
inception_v3,20%,2,Mixed_6c.branch7x7_2.conv.weight,0.49324271082878113
inception_v3,20%,2,Mixed_6c.branch7x7_2.bn.weight,0.03206753730773926
inception_v3,20%,2,Mixed_6c.branch7x7_2.bn.bias,0.021902311593294144
inception_v3,20%,2,Mixed_6c.branch7x7_3.conv.weight,0.570767879486084
inception_v3,20%,2,Mixed_6c.branch7x7_3.bn.weight,0.040916550904512405
inception_v3,20%,2,Mixed_6c.branch7x7_3.bn.bias,0.02835709974169731
inception_v3,20%,2,Mixed_6c.branch7x7dbl_1.conv.weight,0.37997007369995117
inception_v3,20%,2,Mixed_6c.branch7x7dbl_1.bn.weight,0.02177366241812706
inception_v3,20%,2,Mixed_6c.branch7x7dbl_1.bn.bias,0.01348309125751257
inception_v3,20%,2,Mixed_6c.branch7x7dbl_2.conv.weight,0.31807979941368103
inception_v3,20%,2,Mixed_6c.branch7x7dbl_2.bn.weight,0.021185096353292465
inception_v3,20%,2,Mixed_6c.branch7x7dbl_2.bn.bias,0.012323209084570408
inception_v3,20%,2,Mixed_6c.branch7x7dbl_3.conv.weight,0.32403358817100525
inception_v3,20%,2,Mixed_6c.branch7x7dbl_3.bn.weight,0.018444573506712914
inception_v3,20%,2,Mixed_6c.branch7x7dbl_3.bn.bias,0.01302685309201479
inception_v3,20%,2,Mixed_6c.branch7x7dbl_4.conv.weight,0.3527306020259857
inception_v3,20%,2,Mixed_6c.branch7x7dbl_4.bn.weight,0.019337037578225136
inception_v3,20%,2,Mixed_6c.branch7x7dbl_4.bn.bias,0.014228654094040394
inception_v3,20%,2,Mixed_6c.branch7x7dbl_5.conv.weight,0.3743535578250885
inception_v3,20%,2,Mixed_6c.branch7x7dbl_5.bn.weight,0.03503710404038429
inception_v3,20%,2,Mixed_6c.branch7x7dbl_5.bn.bias,0.020922983065247536
inception_v3,20%,2,Mixed_6c.branch_pool.conv.weight,0.710445761680603
inception_v3,20%,2,Mixed_6c.branch_pool.bn.weight,0.05167875066399574
inception_v3,20%,2,Mixed_6c.branch_pool.bn.bias,0.03347964212298393
inception_v3,20%,2,Mixed_6d.branch1x1.conv.weight,0.8847193717956543
inception_v3,20%,2,Mixed_6d.branch1x1.bn.weight,0.05596577003598213
inception_v3,20%,2,Mixed_6d.branch1x1.bn.bias,0.041416797786951065
inception_v3,20%,2,Mixed_6d.branch7x7_1.conv.weight,0.6448516249656677
inception_v3,20%,2,Mixed_6d.branch7x7_1.bn.weight,0.039981722831726074
inception_v3,20%,2,Mixed_6d.branch7x7_1.bn.bias,0.02795175090432167
inception_v3,20%,2,Mixed_6d.branch7x7_2.conv.weight,0.5751540064811707
inception_v3,20%,2,Mixed_6d.branch7x7_2.bn.weight,0.040382832288742065
inception_v3,20%,2,Mixed_6d.branch7x7_2.bn.bias,0.024683361873030663
inception_v3,20%,2,Mixed_6d.branch7x7_3.conv.weight,0.5895129442214966
inception_v3,20%,2,Mixed_6d.branch7x7_3.bn.weight,0.03964444249868393
inception_v3,20%,2,Mixed_6d.branch7x7_3.bn.bias,0.02480456791818142
inception_v3,20%,2,Mixed_6d.branch7x7dbl_1.conv.weight,0.415059357881546
inception_v3,20%,2,Mixed_6d.branch7x7dbl_1.bn.weight,0.030457256361842155
inception_v3,20%,2,Mixed_6d.branch7x7dbl_1.bn.bias,0.021240750327706337
inception_v3,20%,2,Mixed_6d.branch7x7dbl_2.conv.weight,0.35914185643196106
inception_v3,20%,2,Mixed_6d.branch7x7dbl_2.bn.weight,0.026270583271980286
inception_v3,20%,2,Mixed_6d.branch7x7dbl_2.bn.bias,0.01761823147535324
inception_v3,20%,2,Mixed_6d.branch7x7dbl_3.conv.weight,0.36733222007751465
inception_v3,20%,2,Mixed_6d.branch7x7dbl_3.bn.weight,0.026980333030223846
inception_v3,20%,2,Mixed_6d.branch7x7dbl_3.bn.bias,0.022026682272553444
inception_v3,20%,2,Mixed_6d.branch7x7dbl_4.conv.weight,0.43304818868637085
inception_v3,20%,2,Mixed_6d.branch7x7dbl_4.bn.weight,0.03342312201857567
inception_v3,20%,2,Mixed_6d.branch7x7dbl_4.bn.bias,0.02533089928328991
inception_v3,20%,2,Mixed_6d.branch7x7dbl_5.conv.weight,0.5393728613853455
inception_v3,20%,2,Mixed_6d.branch7x7dbl_5.bn.weight,0.039771273732185364
inception_v3,20%,2,Mixed_6d.branch7x7dbl_5.bn.bias,0.027502868324518204
inception_v3,20%,2,Mixed_6d.branch_pool.conv.weight,0.7064333558082581
inception_v3,20%,2,Mixed_6d.branch_pool.bn.weight,0.0543016716837883
inception_v3,20%,2,Mixed_6d.branch_pool.bn.bias,0.03518712893128395
inception_v3,20%,2,Mixed_6e.branch1x1.conv.weight,0.8386209011077881
inception_v3,20%,2,Mixed_6e.branch1x1.bn.weight,0.07160608470439911
inception_v3,20%,2,Mixed_6e.branch1x1.bn.bias,0.03479725122451782
inception_v3,20%,2,Mixed_6e.branch7x7_1.conv.weight,0.595371425151825
